building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
50,0,2016-12-21 13:00:00,13.602627,0,Other,4698,1.981e+03,,17.8,,13.9,0.0,1.024e+03,10.0,5.1
50,1,2016-12-21 13:00:00,2954.72,0,Other,4698,1.981e+03,,17.8,,13.9,0.0,1.024e+03,10.0,5.1
100,0,2016-12-21 13:00:00,70.57355,0,Lodging/residential,24456,1.968e+03,,17.8,,13.9,0.0,1.024e+03,10.0,5.1
150,0,2016-12-21 13:00:00,515.9,1,Office,65657,1.955e+03,8.0,11.6,,9.9,,1.018e+03,210.0,6.7
0,0,2016-12-21 14:00:00,59.611523,0,Education,7432,2.008e+03,,18.3,8.0,13.9,0.0,1.023e+03,10.0,5.1
50,0,2016-12-21 14:00:00,13.182539,0,Other,4698,1.981e+03,,18.3,8.0,13.9,0.0,1.023e+03,10.0,5.1
50,1,2016-12-21 14:00:00,3250.2,0,Other,4698,1.981e+03,,18.3,8.0,13.9,0.0,1.023e+03,10.0,5.1
100,0,2016-12-21 14:00:00,70.413536,0,Lodging/residential,24456,1.968e+03,,18.3,8.0,13.9,0.0,1.023e+03,10.0,5.1
150,0,2016-12-21 14:00:00,511.6,1,Office,65657,1.955e+03,8.0,11.8,,9.2,,1.0185e+03,240.0,6.2
0,0,2016-12-21 15:00:00,62.611984,0,Education,7432,2.008e+03,,18.3,,13.9,0.0,1.0225e+03,360.0,4.1
50,0,2016-12-21 15:00:00,13.662648,0,Other,4698,1.981e+03,,18.3,,13.9,0.0,1.0225e+03,360.0,4.1
50,1,2016-12-21 15:00:00,3165.78,0,Other,4698,1.981e+03,,18.3,,13.9,0.0,1.0225e+03,360.0,4.1
100,0,2016-12-21 15:00:00,76.17472,0,Lodging/residential,24456,1.968e+03,,18.3,,13.9,0.0,1.0225e+03,360.0,4.1
150,0,2016-12-21 15:00:00,504.1,1,Office,65657,1.955e+03,8.0,11.1,,7.0,,1.0195e+03,250.0,5.1
0,0,2016-12-21 16:00:00,68.21316,0,Education,7432,2.008e+03,,17.8,,13.9,0.0,1.022e+03,20.0,4.6
50,0,2016-12-21 16:00:00,13.602627,0,Other,4698,1.981e+03,,17.8,,13.9,0.0,1.022e+03,20.0,4.6
50,1,2016-12-21 16:00:00,3123.57,0,Other,4698,1.981e+03,,17.8,,13.9,0.0,1.022e+03,20.0,4.6
100,0,2016-12-21 16:00:00,71.69396,0,Lodging/residential,24456,1.968e+03,,17.8,,13.9,0.0,1.022e+03,20.0,4.6
150,0,2016-12-21 16:00:00,496.3,1,Office,65657,1.955e+03,8.0,10.5,,6.7,,1.02e+03,220.0,4.1
0,0,2016-12-21 17:00:00,68.41332,0,Education,7432,2.008e+03,,17.2,,13.9,0.0,1.0225e+03,10.0,5.1
50,0,2016-12-21 17:00:00,14.002699,0,Other,4698,1.981e+03,,17.2,,13.9,0.0,1.0225e+03,10.0,5.1
50,1,2016-12-21 17:00:00,3207.99,0,Other,4698,1.981e+03,,17.2,,13.9,0.0,1.0225e+03,10.0,5.1
100,0,2016-12-21 17:00:00,72.65406,0,Lodging/residential,24456,1.968e+03,,17.2,,13.9,0.0,1.0225e+03,10.0,5.1
150,0,2016-12-21 17:00:00,461.2,1,Office,65657,1.955e+03,8.0,10.4,,7.2,,1.0205e+03,210.0,4.1
0,0,2016-12-21 18:00:00,68.01328,0,Education,7432,2.008e+03,,17.2,,13.9,0.0,1.0225e+03,50.0,4.6
50,0,2016-12-21 18:00:00,13.72264,0,Other,4698,1.981e+03,,17.2,,13.9,0.0,1.0225e+03,50.0,4.6
50,1,2016-12-21 18:00:00,3123.57,0,Other,4698,1.981e+03,,17.2,,13.9,0.0,1.0225e+03,50.0,4.6
100,0,2016-12-21 18:00:00,78.415245,0,Lodging/residential,24456,1.968e+03,,17.2,,13.9,0.0,1.0225e+03,50.0,4.6
150,0,2016-12-21 18:00:00,433.3,1,Office,65657,1.955e+03,8.0,10.0,,7.7,,1.021e+03,190.0,3.6
0,0,2016-12-21 19:00:00,54.210514,0,Education,7432,2.008e+03,,17.2,,13.3,0.0,1.0225e+03,40.0,3.1
50,0,2016-12-21 19:00:00,14.082706,0,Other,4698,1.981e+03,,17.2,,13.3,0.0,1.0225e+03,40.0,3.1
50,1,2016-12-21 19:00:00,3123.57,0,Other,4698,1.981e+03,,17.2,,13.3,0.0,1.0225e+03,40.0,3.1
100,0,2016-12-21 19:00:00,70.893585,0,Lodging/residential,24456,1.968e+03,,17.2,,13.3,0.0,1.0225e+03,40.0,3.1
150,0,2016-12-21 19:00:00,421.0,1,Office,65657,1.955e+03,8.0,10.2,,8.2,,1.0215e+03,200.0,3.6
0,0,2016-12-21 20:00:00,51.009884,0,Education,7432,2.008e+03,,16.1,8.0,12.8,0.0,1.0235e+03,40.0,5.7
50,0,2016-12-21 20:00:00,14.102723,0,Other,4698,1.981e+03,,16.1,8.0,12.8,0.0,1.0235e+03,40.0,5.7
50,1,2016-12-21 20:00:00,3123.57,0,Other,4698,1.981e+03,,16.1,8.0,12.8,0.0,1.0235e+03,40.0,5.7
100,0,2016-12-21 20:00:00,73.13411,0,Lodging/residential,24456,1.968e+03,,16.1,8.0,12.8,0.0,1.0235e+03,40.0,5.7
150,0,2016-12-21 20:00:00,408.2,1,Office,65657,1.955e+03,8.0,10.0,,8.3,,1.022e+03,210.0,3.6
0,0,2016-12-21 21:00:00,53.010387,0,Education,7432,2.008e+03,,13.9,4.0,11.1,0.0,1.024e+03,10.0,4.1
50,0,2016-12-21 21:00:00,14.302773,0,Other,4698,1.981e+03,,13.9,4.0,11.1,0.0,1.024e+03,10.0,4.1
50,1,2016-12-21 21:00:00,2954.72,0,Other,4698,1.981e+03,,13.9,4.0,11.1,0.0,1.024e+03,10.0,4.1
100,0,2016-12-21 21:00:00,66.57284,0,Lodging/residential,24456,1.968e+03,,13.9,4.0,11.1,0.0,1.024e+03,10.0,4.1
150,0,2016-12-21 21:00:00,382.1,1,Office,65657,1.955e+03,8.0,9.9,,8.2,,1.022e+03,220.0,3.6
0,0,2016-12-21 22:00:00,52.41018,0,Education,7432,2.008e+03,,12.8,0.0,10.0,0.0,1.024e+03,360.0,4.1
50,0,2016-12-21 22:00:00,14.542799,0,Other,4698,1.981e+03,,12.8,0.0,10.0,0.0,1.024e+03,360.0,4.1
50,1,2016-12-21 22:00:00,2490.41,0,Other,4698,1.981e+03,,12.8,0.0,10.0,0.0,1.024e+03,360.0,4.1
100,0,2016-12-21 22:00:00,66.57284,0,Lodging/residential,24456,1.968e+03,,12.8,0.0,10.0,0.0,1.024e+03,360.0,4.1
150,0,2016-12-21 22:00:00,376.8,1,Office,65657,1.955e+03,8.0,9.6,,7.8,,1.0225e+03,250.0,2.6
0,0,2016-12-21 23:00:00,51.80997,0,Education,7432,2.008e+03,,12.8,0.0,10.0,0.0,1.024e+03,340.0,4.1
50,0,2016-12-21 23:00:00,14.26274,0,Other,4698,1.981e+03,,12.8,0.0,10.0,0.0,1.024e+03,340.0,4.1
50,1,2016-12-21 23:00:00,3292.41,0,Other,4698,1.981e+03,,12.8,0.0,10.0,0.0,1.024e+03,340.0,4.1
100,0,2016-12-21 23:00:00,78.73528,0,Lodging/residential,24456,1.968e+03,,12.8,0.0,10.0,0.0,1.024e+03,340.0,4.1
150,0,2016-12-21 23:00:00,354.1,1,Office,65657,1.955e+03,8.0,9.3,,7.2,,1.023e+03,300.0,2.1
0,0,2016-12-22 00:00:00,52.01014,0,Education,7432,2.008e+03,,12.8,2.0,10.0,0.0,1.024e+03,340.0,4.1
50,0,2016-12-22 00:00:00,14.242753,0,Other,4698,1.981e+03,,12.8,2.0,10.0,0.0,1.024e+03,340.0,4.1
50,1,2016-12-22 00:00:00,3039.15,0,Other,4698,1.981e+03,,12.8,2.0,10.0,0.0,1.024e+03,340.0,4.1
100,0,2016-12-22 00:00:00,67.692955,0,Lodging/residential,24456,1.968e+03,,12.8,2.0,10.0,0.0,1.024e+03,340.0,4.1
150,0,2016-12-22 00:00:00,336.9,1,Office,65657,1.955e+03,8.0,8.3,,6.3,,1.023e+03,270.0,2.1
0,0,2016-12-22 01:00:00,52.810223,0,Education,7432,2.008e+03,,12.2,2.0,10.0,0.0,1.0235e+03,340.0,3.6
50,0,2016-12-22 01:00:00,14.402769,0,Other,4698,1.981e+03,,12.2,2.0,10.0,0.0,1.0235e+03,340.0,3.6
50,1,2016-12-22 01:00:00,3081.36,0,Other,4698,1.981e+03,,12.2,2.0,10.0,0.0,1.0235e+03,340.0,3.6
100,0,2016-12-22 01:00:00,73.9342,0,Lodging/residential,24456,1.968e+03,,12.2,2.0,10.0,0.0,1.0235e+03,340.0,3.6
150,0,2016-12-22 01:00:00,340.7,1,Office,65657,1.955e+03,8.0,7.4,,6.2,,1.023e+03,280.0,2.1
0,0,2016-12-22 02:00:00,55.61081,0,Education,7432,2.008e+03,,11.7,6.0,10.0,0.0,1.023e+03,340.0,3.6
50,0,2016-12-22 02:00:00,14.26274,0,Other,4698,1.981e+03,,11.7,6.0,10.0,0.0,1.023e+03,340.0,3.6
50,1,2016-12-22 02:00:00,3123.57,0,Other,4698,1.981e+03,,11.7,6.0,10.0,0.0,1.023e+03,340.0,3.6
100,0,2016-12-22 02:00:00,70.413536,0,Lodging/residential,24456,1.968e+03,,11.7,6.0,10.0,0.0,1.023e+03,340.0,3.6
150,0,2016-12-22 02:00:00,339.6,1,Office,65657,1.955e+03,8.0,6.0,,5.1,,1.024e+03,310.0,1.5
0,0,2016-12-22 03:00:00,55.810684,0,Education,7432,2.008e+03,,11.1,2.0,9.4,0.0,1.023e+03,310.0,3.1
50,0,2016-12-22 03:00:00,14.202748,0,Other,4698,1.981e+03,,11.1,2.0,9.4,0.0,1.023e+03,310.0,3.1
50,1,2016-12-22 03:00:00,3165.78,0,Other,4698,1.981e+03,,11.1,2.0,9.4,0.0,1.023e+03,310.0,3.1
100,0,2016-12-22 03:00:00,67.212906,0,Lodging/residential,24456,1.968e+03,,11.1,2.0,9.4,0.0,1.023e+03,310.0,3.1
150,0,2016-12-22 03:00:00,336.1,1,Office,65657,1.955e+03,8.0,3.8,0.0,2.7,,1.024e+03,250.0,1.0
0,0,2016-12-22 04:00:00,56.410892,0,Education,7432,2.008e+03,,11.1,4.0,9.4,0.0,1.0225e+03,320.0,2.1
50,0,2016-12-22 04:00:00,14.222735,0,Other,4698,1.981e+03,,11.1,4.0,9.4,0.0,1.0225e+03,320.0,2.1
50,1,2016-12-22 04:00:00,3081.36,0,Other,4698,1.981e+03,,11.1,4.0,9.4,0.0,1.0225e+03,320.0,2.1
100,0,2016-12-22 04:00:00,71.213615,0,Lodging/residential,24456,1.968e+03,,11.1,4.0,9.4,0.0,1.0225e+03,320.0,2.1
150,0,2016-12-22 04:00:00,338.2,1,Office,65657,1.955e+03,8.0,4.3,,4.1,,1.025e+03,270.0,2.1
0,0,2016-12-22 05:00:00,53.010387,0,Education,7432,2.008e+03,,12.2,,10.6,0.0,1.0225e+03,360.0,2.6
50,0,2016-12-22 05:00:00,14.162744,0,Other,4698,1.981e+03,,12.2,,10.6,0.0,1.0225e+03,360.0,2.6
50,1,2016-12-22 05:00:00,3039.15,0,Other,4698,1.981e+03,,12.2,,10.6,0.0,1.0225e+03,360.0,2.6
100,0,2016-12-22 05:00:00,63.532227,0,Lodging/residential,24456,1.968e+03,,12.2,,10.6,0.0,1.0225e+03,360.0,2.6
150,0,2016-12-22 05:00:00,345.4,1,Office,65657,1.955e+03,8.0,3.9,9.0,3.9,,1.025e+03,260.0,2.1
0,0,2016-12-22 06:00:00,52.01014,0,Education,7432,2.008e+03,,12.8,,11.1,0.0,1.0225e+03,360.0,3.1
50,0,2016-12-22 06:00:00,14.102723,0,Other,4698,1.981e+03,,12.8,,11.1,0.0,1.0225e+03,360.0,3.1
50,1,2016-12-22 06:00:00,1730.62,0,Other,4698,1.981e+03,,12.8,,11.1,0.0,1.0225e+03,360.0,3.1
100,0,2016-12-22 06:00:00,76.33474,0,Lodging/residential,24456,1.968e+03,,12.8,,11.1,0.0,1.0225e+03,360.0,3.1
150,0,2016-12-22 06:00:00,363.4,1,Office,65657,1.955e+03,8.0,4.7,,4.7,,1.025e+03,290.0,1.5
0,0,2016-12-22 07:00:00,51.80997,0,Education,7432,2.008e+03,,13.9,,11.7,0.0,1.0225e+03,350.0,3.1
50,0,2016-12-22 07:00:00,14.502794,0,Other,4698,1.981e+03,,13.9,,11.7,0.0,1.0225e+03,350.0,3.1
50,1,2016-12-22 07:00:00,3292.41,0,Other,4698,1.981e+03,,13.9,,11.7,0.0,1.0225e+03,350.0,3.1
100,0,2016-12-22 07:00:00,73.29413,0,Lodging/residential,24456,1.968e+03,,13.9,,11.7,0.0,1.0225e+03,350.0,3.1
150,0,2016-12-22 07:00:00,381.4,1,Office,65657,1.955e+03,8.0,4.6,,4.6,,1.026e+03,210.0,1.0
0,0,2016-12-22 08:00:00,51.80997,0,Education,7432,2.008e+03,,13.9,4.0,12.2,0.0,1.023e+03,360.0,2.6
50,0,2016-12-22 08:00:00,14.162744,0,Other,4698,1.981e+03,,13.9,4.0,12.2,0.0,1.023e+03,360.0,2.6
50,1,2016-12-22 08:00:00,3292.41,0,Other,4698,1.981e+03,,13.9,4.0,12.2,0.0,1.023e+03,360.0,2.6
100,0,2016-12-22 08:00:00,72.01399,0,Lodging/residential,24456,1.968e+03,,13.9,4.0,12.2,0.0,1.023e+03,360.0,2.6
150,0,2016-12-22 08:00:00,411.2,1,Office,65657,1.955e+03,8.0,3.7,,3.7,,1.026e+03,260.0,1.0
0,0,2016-12-22 09:00:00,62.611984,0,Education,7432,2.008e+03,,13.9,4.0,12.2,0.0,1.0235e+03,,2.6
50,0,2016-12-22 09:00:00,14.242753,0,Other,4698,1.981e+03,,13.9,4.0,12.2,0.0,1.0235e+03,,2.6
50,1,2016-12-22 09:00:00,3292.41,0,Other,4698,1.981e+03,,13.9,4.0,12.2,0.0,1.0235e+03,,2.6
100,0,2016-12-22 09:00:00,65.45272,0,Lodging/residential,24456,1.968e+03,,13.9,4.0,12.2,0.0,1.0235e+03,,2.6
150,0,2016-12-22 09:00:00,432.2,1,Office,65657,1.955e+03,8.0,3.2,,3.1,,1.027e+03,10.0,0.5
0,0,2016-12-22 10:00:00,62.81215,0,Education,7432,2.008e+03,,15.6,4.0,12.2,0.0,1.024e+03,340.0,4.1
50,0,2016-12-22 10:00:00,13.342585,0,Other,4698,1.981e+03,,15.6,4.0,12.2,0.0,1.024e+03,340.0,4.1
50,1,2016-12-22 10:00:00,2996.94,0,Other,4698,1.981e+03,,15.6,4.0,12.2,0.0,1.024e+03,340.0,4.1
100,0,2016-12-22 10:00:00,67.212906,0,Lodging/residential,24456,1.968e+03,,15.6,4.0,12.2,0.0,1.024e+03,340.0,4.1
150,0,2016-12-22 10:00:00,460.8,1,Office,65657,1.955e+03,8.0,3.5,,3.5,,1.028e+03,320.0,1.0
0,0,2016-12-22 11:00:00,58.61127,0,Education,7432,2.008e+03,,18.9,2.0,13.9,0.0,1.024e+03,360.0,3.1
50,0,2016-12-22 11:00:00,13.9426775,0,Other,4698,1.981e+03,,18.9,2.0,13.9,0.0,1.024e+03,360.0,3.1
50,1,2016-12-22 11:00:00,3461.25,0,Other,4698,1.981e+03,,18.9,2.0,13.9,0.0,1.024e+03,360.0,3.1
100,0,2016-12-22 11:00:00,63.372208,0,Lodging/residential,24456,1.968e+03,,18.9,2.0,13.9,0.0,1.024e+03,360.0,3.1
150,0,2016-12-22 11:00:00,485.5,1,Office,65657,1.955e+03,8.0,6.9,,5.1,,1.028e+03,230.0,2.1
0,0,2016-12-22 12:00:00,55.810684,0,Education,7432,2.008e+03,,21.1,2.0,14.4,0.0,1.024e+03,350.0,3.6
50,0,2016-12-22 12:00:00,13.922689,0,Other,4698,1.981e+03,,21.1,2.0,14.4,0.0,1.024e+03,350.0,3.6
50,1,2016-12-22 12:00:00,3419.04,0,Other,4698,1.981e+03,,21.1,2.0,14.4,0.0,1.024e+03,350.0,3.6
100,0,2016-12-22 12:00:00,68.49333,0,Lodging/residential,24456,1.968e+03,,21.1,2.0,14.4,0.0,1.024e+03,350.0,3.6
150,0,2016-12-22 12:00:00,495.3,1,Office,65657,1.955e+03,8.0,9.0,,4.3,,1.028e+03,210.0,4.6
0,0,2016-12-22 13:00:00,53.010387,0,Education,7432,2.008e+03,,22.2,2.0,14.4,0.0,1.023e+03,320.0,4.1
50,0,2016-12-22 13:00:00,13.882686,0,Other,4698,1.981e+03,,22.2,2.0,14.4,0.0,1.023e+03,320.0,4.1
50,1,2016-12-22 13:00:00,3461.25,0,Other,4698,1.981e+03,,22.2,2.0,14.4,0.0,1.023e+03,320.0,4.1
100,0,2016-12-22 13:00:00,66.09279,0,Lodging/residential,24456,1.968e+03,,22.2,2.0,14.4,0.0,1.023e+03,320.0,4.1
150,0,2016-12-22 13:00:00,483.8,1,Office,65657,1.955e+03,8.0,10.5,0.0,3.8,,1.028e+03,230.0,4.6
0,0,2016-12-22 14:00:00,53.41043,0,Education,7432,2.008e+03,,23.3,2.0,15.6,0.0,1.022e+03,350.0,3.6
50,0,2016-12-22 14:00:00,13.98271,0,Other,4698,1.981e+03,,23.3,2.0,15.6,0.0,1.022e+03,350.0,3.6
50,1,2016-12-22 14:00:00,3419.04,0,Other,4698,1.981e+03,,23.3,2.0,15.6,0.0,1.022e+03,350.0,3.6
100,0,2016-12-22 14:00:00,66.09279,0,Lodging/residential,24456,1.968e+03,,23.3,2.0,15.6,0.0,1.022e+03,350.0,3.6
150,0,2016-12-22 14:00:00,483.8,1,Office,65657,1.955e+03,8.0,10.1,,3.5,,1.028e+03,240.0,5.1
0,0,2016-12-22 15:00:00,52.21001,0,Education,7432,2.008e+03,,24.4,2.0,15.0,0.0,1.021e+03,340.0,3.6
50,0,2016-12-22 15:00:00,14.022715,0,Other,4698,1.981e+03,,24.4,2.0,15.0,0.0,1.021e+03,340.0,3.6
50,1,2016-12-22 15:00:00,3292.41,0,Other,4698,1.981e+03,,24.4,2.0,15.0,0.0,1.021e+03,340.0,3.6
100,0,2016-12-22 15:00:00,60.011566,0,Lodging/residential,24456,1.968e+03,,24.4,2.0,15.0,0.0,1.021e+03,340.0,3.6
150,0,2016-12-22 15:00:00,487.7,1,Office,65657,1.955e+03,8.0,9.3,,3.2,,1.028e+03,230.0,4.6
0,0,2016-12-22 16:00:00,52.810223,0,Education,7432,2.008e+03,,25.0,2.0,12.8,0.0,1.0205e+03,,1.5
50,0,2016-12-22 16:00:00,13.822665,0,Other,4698,1.981e+03,,25.0,2.0,12.8,0.0,1.0205e+03,,1.5
50,1,2016-12-22 16:00:00,3250.2,0,Other,4698,1.981e+03,,25.0,2.0,12.8,0.0,1.0205e+03,,1.5
100,0,2016-12-22 16:00:00,60.171577,0,Lodging/residential,24456,1.968e+03,,25.0,2.0,12.8,0.0,1.0205e+03,,1.5
150,0,2016-12-22 16:00:00,476.0,1,Office,65657,1.955e+03,8.0,8.7,,3.4,,1.028e+03,210.0,4.6
0,0,2016-12-22 17:00:00,55.810684,0,Education,7432,2.008e+03,,25.6,2.0,12.2,0.0,1.0205e+03,0.0,0.0
50,0,2016-12-22 17:00:00,13.7826605,0,Other,4698,1.981e+03,,25.6,2.0,12.2,0.0,1.0205e+03,0.0,0.0
50,1,2016-12-22 17:00:00,3376.83,0,Other,4698,1.981e+03,,25.6,2.0,12.2,0.0,1.0205e+03,0.0,0.0
100,0,2016-12-22 17:00:00,64.012276,0,Lodging/residential,24456,1.968e+03,,25.6,2.0,12.2,0.0,1.0205e+03,0.0,0.0
150,0,2016-12-22 17:00:00,459.1,1,Office,65657,1.955e+03,8.0,8.1,,3.8,,1.029e+03,220.0,4.6
0,0,2016-12-22 18:00:00,60.011566,0,Education,7432,2.008e+03,,23.9,4.0,12.8,0.0,1.021e+03,360.0,4.1
50,0,2016-12-22 18:00:00,14.26274,0,Other,4698,1.981e+03,,23.9,4.0,12.8,0.0,1.021e+03,360.0,4.1
50,1,2016-12-22 18:00:00,3250.2,0,Other,4698,1.981e+03,,23.9,4.0,12.8,0.0,1.021e+03,360.0,4.1
100,0,2016-12-22 18:00:00,63.532227,0,Lodging/residential,24456,1.968e+03,,23.9,4.0,12.8,0.0,1.021e+03,360.0,4.1
150,0,2016-12-22 18:00:00,421.1,1,Office,65657,1.955e+03,8.0,8.3,,4.5,,1.03e+03,230.0,4.6
0,0,2016-12-22 19:00:00,64.61248,0,Education,7432,2.008e+03,,20.6,4.0,11.7,0.0,1.022e+03,360.0,4.1
50,0,2016-12-22 19:00:00,14.002699,0,Other,4698,1.981e+03,,20.6,4.0,11.7,0.0,1.022e+03,360.0,4.1
50,1,2016-12-22 19:00:00,3250.2,0,Other,4698,1.981e+03,,20.6,4.0,11.7,0.0,1.022e+03,360.0,4.1
100,0,2016-12-22 19:00:00,58.571415,0,Lodging/residential,24456,1.968e+03,,20.6,4.0,11.7,0.0,1.022e+03,360.0,4.1
150,0,2016-12-22 19:00:00,413.6,1,Office,65657,1.955e+03,8.0,7.5,,4.2,,1.03e+03,210.0,4.6
0,0,2016-12-22 20:00:00,61.61173,0,Education,7432,2.008e+03,,20.0,0.0,7.2,0.0,1.023e+03,30.0,5.1
50,0,2016-12-22 20:00:00,14.022715,0,Other,4698,1.981e+03,,20.0,0.0,7.2,0.0,1.023e+03,30.0,5.1
50,1,2016-12-22 20:00:00,3207.99,0,Other,4698,1.981e+03,,20.0,0.0,7.2,0.0,1.023e+03,30.0,5.1
100,0,2016-12-22 20:00:00,55.210766,0,Lodging/residential,24456,1.968e+03,,20.0,0.0,7.2,0.0,1.023e+03,30.0,5.1
150,0,2016-12-22 20:00:00,406.4,1,Office,65657,1.955e+03,8.0,6.8,0.0,4.1,,1.03e+03,210.0,4.1
0,0,2016-12-22 21:00:00,50.609848,0,Education,7432,2.008e+03,,18.3,0.0,5.0,0.0,1.0235e+03,40.0,4.6
50,0,2016-12-22 21:00:00,13.882686,0,Other,4698,1.981e+03,,18.3,0.0,5.0,0.0,1.0235e+03,40.0,4.6
50,1,2016-12-22 21:00:00,3207.99,0,Other,4698,1.981e+03,,18.3,0.0,5.0,0.0,1.0235e+03,40.0,4.6
100,0,2016-12-22 21:00:00,54.250374,0,Lodging/residential,24456,1.968e+03,,18.3,0.0,5.0,0.0,1.0235e+03,40.0,4.6
150,0,2016-12-22 21:00:00,382.9,1,Office,65657,1.955e+03,8.0,6.7,0.0,4.6,,1.031e+03,210.0,4.1
0,0,2016-12-22 22:00:00,50.209805,0,Education,7432,2.008e+03,,17.2,2.0,5.6,0.0,1.0235e+03,40.0,3.1
50,0,2016-12-22 22:00:00,13.902673,0,Other,4698,1.981e+03,,17.2,2.0,5.6,0.0,1.0235e+03,40.0,3.1
50,1,2016-12-22 22:00:00,3081.36,0,Other,4698,1.981e+03,,17.2,2.0,5.6,0.0,1.0235e+03,40.0,3.1
100,0,2016-12-22 22:00:00,57.451004,0,Lodging/residential,24456,1.968e+03,,17.2,2.0,5.6,0.0,1.0235e+03,40.0,3.1
150,0,2016-12-22 22:00:00,370.9,1,Office,65657,1.955e+03,8.0,6.3,0.0,4.6,,1.031e+03,210.0,3.6
0,0,2016-12-22 23:00:00,51.610096,0,Education,7432,2.008e+03,,16.1,2.0,7.8,0.0,1.0235e+03,40.0,1.5
50,0,2016-12-22 23:00:00,13.762643,0,Other,4698,1.981e+03,,16.1,2.0,7.8,0.0,1.0235e+03,40.0,1.5
50,1,2016-12-22 23:00:00,3081.36,0,Other,4698,1.981e+03,,16.1,2.0,7.8,0.0,1.0235e+03,40.0,1.5
100,0,2016-12-22 23:00:00,55.370785,0,Lodging/residential,24456,1.968e+03,,16.1,2.0,7.8,0.0,1.0235e+03,40.0,1.5
150,0,2016-12-22 23:00:00,348.2,1,Office,65657,1.955e+03,8.0,6.1,0.0,5.1,,1.032e+03,220.0,3.1
0,0,2016-12-23 00:00:00,51.80997,0,Education,7432,2.008e+03,,15.0,2.0,8.9,0.0,1.024e+03,360.0,2.1
50,0,2016-12-23 00:00:00,13.9426775,0,Other,4698,1.981e+03,,15.0,2.0,8.9,0.0,1.024e+03,360.0,2.1
50,1,2016-12-23 00:00:00,3123.57,0,Other,4698,1.981e+03,,15.0,2.0,8.9,0.0,1.024e+03,360.0,2.1
100,0,2016-12-23 00:00:00,63.532227,0,Lodging/residential,24456,1.968e+03,,15.0,2.0,8.9,0.0,1.024e+03,360.0,2.1
150,0,2016-12-23 00:00:00,331.7,1,Office,65657,1.955e+03,8.0,4.2,,3.4,,1.032e+03,220.0,2.6
0,0,2016-12-23 01:00:00,52.41018,0,Education,7432,2.008e+03,,14.4,4.0,10.0,0.0,1.0235e+03,360.0,2.1
50,0,2016-12-23 01:00:00,13.862668,0,Other,4698,1.981e+03,,14.4,4.0,10.0,0.0,1.0235e+03,360.0,2.1
50,1,2016-12-23 01:00:00,3123.57,0,Other,4698,1.981e+03,,14.4,4.0,10.0,0.0,1.0235e+03,360.0,2.1
100,0,2016-12-23 01:00:00,56.810936,0,Lodging/residential,24456,1.968e+03,,14.4,4.0,10.0,0.0,1.0235e+03,360.0,2.1
150,0,2016-12-23 01:00:00,337.2,1,Office,65657,1.955e+03,8.0,4.5,,4.2,,1.032e+03,210.0,2.1
0,0,2016-12-23 02:00:00,49.409424,0,Education,7432,2.008e+03,,14.4,4.0,10.6,0.0,1.0235e+03,360.0,2.1
50,0,2016-12-23 02:00:00,14.002699,0,Other,4698,1.981e+03,,14.4,4.0,10.6,0.0,1.0235e+03,360.0,2.1
50,1,2016-12-23 02:00:00,3334.62,0,Other,4698,1.981e+03,,14.4,4.0,10.6,0.0,1.0235e+03,360.0,2.1
100,0,2016-12-23 02:00:00,56.010853,0,Lodging/residential,24456,1.968e+03,,14.4,4.0,10.6,0.0,1.0235e+03,360.0,2.1
150,0,2016-12-23 02:00:00,336.7,1,Office,65657,1.955e+03,8.0,5.2,,4.9,,1.032e+03,210.0,1.5
0,0,2016-12-23 03:00:00,49.009384,0,Education,7432,2.008e+03,,15.0,4.0,10.6,0.0,1.0235e+03,0.0,0.0
50,0,2016-12-23 03:00:00,14.342778,0,Other,4698,1.981e+03,,15.0,4.0,10.6,0.0,1.0235e+03,0.0,0.0
50,1,2016-12-23 03:00:00,3123.57,0,Other,4698,1.981e+03,,15.0,4.0,10.6,0.0,1.0235e+03,0.0,0.0
100,0,2016-12-23 03:00:00,51.36978,0,Lodging/residential,24456,1.968e+03,,15.0,4.0,10.6,0.0,1.0235e+03,0.0,0.0
150,0,2016-12-23 03:00:00,343.1,1,Office,65657,1.955e+03,8.0,5.4,,5.1,,1.032e+03,220.0,2.6
0,0,2016-12-23 04:00:00,51.80997,0,Education,7432,2.008e+03,,15.6,,11.7,0.0,1.0235e+03,0.0,0.0
50,0,2016-12-23 04:00:00,13.4826145,0,Other,4698,1.981e+03,,15.6,,11.7,0.0,1.0235e+03,0.0,0.0
50,1,2016-12-23 04:00:00,3292.41,0,Other,4698,1.981e+03,,15.6,,11.7,0.0,1.0235e+03,0.0,0.0
100,0,2016-12-23 04:00:00,52.01014,0,Lodging/residential,24456,1.968e+03,,15.6,,11.7,0.0,1.0235e+03,0.0,0.0
150,0,2016-12-23 04:00:00,338.7,1,Office,65657,1.955e+03,8.0,5.3,,4.9,,1.031e+03,200.0,3.1
0,0,2016-12-23 05:00:00,50.609848,0,Education,7432,2.008e+03,,15.6,,11.7,0.0,1.0235e+03,360.0,2.6
50,0,2016-12-23 05:00:00,13.98271,0,Other,4698,1.981e+03,,15.6,,11.7,0.0,1.0235e+03,360.0,2.6
